booking_id,date,client_id,supplier_id,booking_value,margin,payment_delay_days,is_late_payment
BK_01790,2025-12-04,CLI_028,SUP_009,37903.37,0.1344,30,1
BK_01791,2025-12-04,CLI_005,SUP_009,147238.93,0.1225,2,0
BK_01792,2025-12-04,CLI_019,SUP_017,124665.62,0.0965,12,0
BK_01793,2025-12-05,CLI_028,SUP_010,29082.88,0.1822,14,0
BK_01794,2025-12-05,CLI_029,SUP_011,106460.56,0.0807,13,0
BK_01795,2025-12-05,CLI_015,SUP_008,135564.6,0.1035,20,1
BK_01796,2025-12-05,CLI_021,SUP_004,27629.02,0.1567,10,0
BK_01797,2025-12-05,CLI_028,SUP_004,28260.04,0.1704,28,1
BK_01798,2025-12-05,CLI_007,SUP_009,50608.71,0.1691,4,0
BK_01799,2025-12-05,CLI_008,SUP_016,145551.14,0.1913,19,1
BK_01800,2025-12-05,CLI_031,SUP_013,70239.78,0.1845,11,0
BK_01801,2025-12-06,CLI_023,SUP_006,191007.14,0.1158,0,0
BK_01802,2025-12-06,CLI_042,SUP_004,124761.56,0.1547,15,0
BK_01803,2025-12-06,CLI_006,SUP_020,158552.49,0.1464,2,0
BK_01804,2025-12-06,CLI_011,SUP_016,188685.03,0.1294,15,0
BK_01805,2025-12-06,CLI_032,SUP_010,150902.75,0.1771,17,1
BK_01806,2025-12-06,CLI_003,SUP_011,21252.36,0.169,8,0
BK_01807,2025-12-06,CLI_046,SUP_019,92192.47,0.0899,3,0
BK_01808,2025-12-07,CLI_018,SUP_007,116032.79,0.132,4,0
BK_01809,2025-12-07,CLI_018,SUP_004,45628.49,0.1446,7,0
BK_01810,2025-12-07,CLI_015,SUP_014,96743.16,0.1181,17,1
BK_01811,2025-12-07,CLI_022,SUP_008,212752.29,0.0917,4,0
BK_01812,2025-12-07,CLI_022,SUP_008,199390.36,0.1239,15,0
BK_01813,2025-12-07,CLI_040,SUP_010,98365.67,0.159,5,0
BK_01814,2025-12-07,CLI_040,SUP_014,125466.66,0.0808,3,0
BK_01815,2025-12-07,CLI_022,SUP_019,214504.25,0.1731,11,0
BK_01816,2025-12-08,CLI_032,SUP_005,29919.2,0.1883,20,1
BK_01817,2025-12-08,CLI_008,SUP_008,87007.86,0.0987,17,1
BK_01818,2025-12-08,CLI_023,SUP_013,128153.15,0.1353,10,0
BK_01819,2025-12-08,CLI_003,SUP_020,28215.17,0.138,10,0
BK_01820,2025-12-08,CLI_050,SUP_010,189763.62,0.106,14,0
BK_01821,2025-12-08,CLI_015,SUP_012,41133.26,0.1418,27,1
BK_01822,2025-12-09,CLI_028,SUP_008,119219.22,0.1683,22,1
BK_01823,2025-12-09,CLI_025,SUP_004,120489.22,0.1786,14,0
BK_01824,2025-12-09,CLI_006,SUP_014,204046.01,0.129,0,0
BK_01825,2025-12-09,CLI_017,SUP_005,114328.38,0.098,0,0
BK_01826,2025-12-09,CLI_006,SUP_013,54149.28,0.0953,9,0
BK_01827,2025-12-10,CLI_046,SUP_002,60514.93,0.1042,3,0
BK_01828,2025-12-10,CLI_026,SUP_002,121770.63,0.1699,26,1
BK_01829,2025-12-10,CLI_047,SUP_012,80532.26,0.0807,16,1
BK_01830,2025-12-10,CLI_038,SUP_011,84928.89,0.1757,15,0
BK_01831,2025-12-10,CLI_006,SUP_014,152052.67,0.0822,0,0
BK_01832,2025-12-10,CLI_034,SUP_004,67270.5,0.1327,26,1
BK_01833,2025-12-10,CLI_038,SUP_010,45921.55,0.1321,11,0
BK_01834,2025-12-11,CLI_034,SUP_012,66246.24,0.1344,25,1
BK_01835,2025-12-11,CLI_039,SUP_020,105773.1,0.1085,18,1
BK_01836,2025-12-11,CLI_010,SUP_004,77668.41,0.1601,1,0
BK_01837,2025-12-11,CLI_030,SUP_015,210687.06,0.112,6,0
BK_01838,2025-12-11,CLI_048,SUP_015,15606.42,0.181,11,0
BK_01839,2025-12-12,CLI_043,SUP_015,22161.84,0.1714,29,1
BK_01840,2025-12-12,CLI_022,SUP_015,109806.3,0.1877,12,0
BK_01841,2025-12-12,CLI_029,SUP_015,18488.04,0.111,8,0
BK_01842,2025-12-12,CLI_002,SUP_014,139276.07,0.1835,8,0
BK_01843,2025-12-12,CLI_041,SUP_006,210246.15,0.1368,15,0
BK_01844,2025-12-12,CLI_022,SUP_014,42253.33,0.1146,25,1
BK_01845,2025-12-12,CLI_007,SUP_006,133712.38,0.1965,5,0
BK_01846,2025-12-13,CLI_046,SUP_006,103105.29,0.1509,8,0
BK_01847,2025-12-13,CLI_031,SUP_016,110245.65,0.101,17,1
BK_01848,2025-12-13,CLI_002,SUP_004,72249.81,0.082,19,1
BK_01849,2025-12-13,CLI_050,SUP_007,188201.58,0.1379,20,1
BK_01850,2025-12-13,CLI_022,SUP_017,210543.68,0.1981,22,1
BK_01851,2025-12-13,CLI_002,SUP_015,111203.86,0.0936,14,0
BK_01852,2025-12-13,CLI_044,SUP_012,48131.47,0.1388,7,0
BK_01853,2025-12-13,CLI_048,SUP_009,121165.74,0.1848,17,1
BK_01854,2025-12-14,CLI_008,SUP_007,134245.1,0.1533,15,0
BK_01855,2025-12-14,CLI_006,SUP_007,26278.97,0.1056,4,0
BK_01856,2025-12-14,CLI_029,SUP_007,57953.89,0.1536,14,0
BK_01857,2025-12-14,CLI_043,SUP_020,23026.87,0.0909,24,1
BK_01858,2025-12-14,CLI_023,SUP_013,61805.25,0.1869,0,0
BK_01859,2025-12-14,CLI_006,SUP_005,188225.49,0.1787,5,0
BK_01860,2025-12-14,CLI_020,SUP_003,141934.61,0.1584,18,1
BK_01861,2025-12-14,CLI_001,SUP_007,81127.09,0.1376,25,1
BK_01862,2025-12-15,CLI_041,SUP_005,181207.02,0.0989,17,1
BK_01863,2025-12-15,CLI_043,SUP_013,194012.59,0.1283,21,1
BK_01864,2025-12-15,CLI_004,SUP_018,29509.1,0.1814,12,0
BK_01865,2025-12-15,CLI_043,SUP_019,130036.8,0.1151,28,1
BK_01866,2025-12-15,CLI_016,SUP_008,77513.47,0.093,17,1
BK_01867,2025-12-15,CLI_021,SUP_012,100585.61,0.1051,8,0
BK_01868,2025-12-15,CLI_004,SUP_015,45380.92,0.1092,4,0
BK_01869,2025-12-15,CLI_040,SUP_018,37910.8,0.1777,0,0
BK_01870,2025-12-16,CLI_044,SUP_019,64430.89,0.1706,9,0
BK_01871,2025-12-16,CLI_009,SUP_013,97882.15,0.1714,17,1
BK_01872,2025-12-16,CLI_009,SUP_016,103669.58,0.1437,18,1
BK_01873,2025-12-16,CLI_048,SUP_003,146356.52,0.106,12,0
BK_01874,2025-12-16,CLI_050,SUP_013,183317.64,0.1592,12,0
BK_01875,2025-12-17,CLI_015,SUP_019,182226.8,0.1559,29,1
BK_01876,2025-12-17,CLI_049,SUP_008,130483.05,0.1585,7,0
BK_01877,2025-12-17,CLI_042,SUP_009,120467.7,0.143,19,1
BK_01878,2025-12-17,CLI_034,SUP_012,50370.07,0.1491,28,1
BK_01879,2025-12-17,CLI_023,SUP_012,133552.61,0.1849,3,0
BK_01880,2025-12-17,CLI_021,SUP_018,97024.72,0.1643,7,0
BK_01881,2025-12-17,CLI_007,SUP_012,29462.76,0.1918,1,0
BK_01882,2025-12-17,CLI_041,SUP_006,64459.06,0.1336,13,0
BK_01883,2025-12-17,CLI_032,SUP_017,95562.04,0.1164,25,1
BK_01884,2025-12-18,CLI_039,SUP_017,39741.14,0.131,12,0
BK_01885,2025-12-18,CLI_001,SUP_013,10494.86,0.1921,15,0
BK_01886,2025-12-18,CLI_034,SUP_018,25007.41,0.1755,15,0
BK_01887,2025-12-18,CLI_040,SUP_020,100821.84,0.1541,2,0
BK_01888,2025-12-18,CLI_027,SUP_018,82380.51,0.1414,10,0
BK_01889,2025-12-18,CLI_005,SUP_015,109300.49,0.1176,0,0
BK_01890,2025-12-18,CLI_038,SUP_002,193101.83,0.157,0,0
BK_01891,2025-12-18,CLI_043,SUP_008,146625.32,0.0842,18,1
BK_01892,2025-12-19,CLI_045,SUP_016,184709.84,0.1337,5,0
BK_01893,2025-12-19,CLI_023,SUP_015,117498.17,0.1038,0,0
BK_01894,2025-12-19,CLI_025,SUP_004,81678.75,0.1616,17,1
BK_01895,2025-12-19,CLI_045,SUP_003,86562.75,0.1787,4,0
BK_01896,2025-12-19,CLI_018,SUP_005,83427.28,0.185,7,0
BK_01897,2025-12-19,CLI_002,SUP_005,76915.44,0.1923,10,0
BK_01898,2025-12-20,CLI_012,SUP_011,111048.01,0.172,7,0
BK_01899,2025-12-20,CLI_038,SUP_009,129524.34,0.1441,7,0
BK_01900,2025-12-20,CLI_036,SUP_020,138940.97,0.1833,22,1
BK_01901,2025-12-20,CLI_002,SUP_015,72391.63,0.1647,15,0
BK_01902,2025-12-20,CLI_013,SUP_019,37723.28,0.1468,10,0
BK_01903,2025-12-20,CLI_048,SUP_015,148087.8,0.1884,26,1
BK_01904,2025-12-20,CLI_002,SUP_004,123635.75,0.089,9,0
BK_01905,2025-12-20,CLI_014,SUP_019,170992.63,0.1839,15,0
BK_01906,2025-12-20,CLI_035,SUP_017,102627.84,0.1533,0,0
BK_01907,2025-12-20,CLI_029,SUP_014,68509.96,0.1594,9,0
BK_01908,2025-12-21,CLI_012,SUP_004,93265.18,0.1815,1,0
BK_01909,2025-12-21,CLI_012,SUP_005,67885.38,0.1448,9,0
BK_01910,2025-12-22,CLI_036,SUP_019,31189.05,0.1562,14,0
BK_01911,2025-12-22,CLI_044,SUP_007,96288.78,0.1329,6,0
BK_01912,2025-12-22,CLI_027,SUP_006,131949.87,0.1739,14,0
BK_01913,2025-12-22,CLI_018,SUP_008,115064.84,0.1437,6,0
BK_01914,2025-12-22,CLI_036,SUP_008,111551.24,0.183,14,0
BK_01915,2025-12-22,CLI_025,SUP_009,18552.45,0.0923,24,1
BK_01916,2025-12-23,CLI_008,SUP_016,111070.85,0.1858,29,1
BK_01917,2025-12-23,CLI_026,SUP_018,58043.4,0.1152,24,1
BK_01918,2025-12-23,CLI_021,SUP_020,85466.87,0.0887,1,0
BK_01919,2025-12-23,CLI_040,SUP_016,40337.91,0.1777,0,0
BK_01920,2025-12-23,CLI_030,SUP_015,176356.19,0.1228,13,0
BK_01921,2025-12-23,CLI_035,SUP_006,21561.58,0.1788,0,0
BK_01922,2025-12-23,CLI_043,SUP_009,87261.33,0.1404,18,1
BK_01923,2025-12-23,CLI_006,SUP_017,163757.69,0.0948,9,0
BK_01924,2025-12-23,CLI_049,SUP_020,68507.27,0.1841,12,0
BK_01925,2025-12-24,CLI_036,SUP_018,63199.13,0.1778,25,1
BK_01926,2025-12-24,CLI_034,SUP_011,78843.91,0.1844,24,1
BK_01927,2025-12-24,CLI_050,SUP_014,15863.74,0.165,17,1
BK_01928,2025-12-24,CLI_043,SUP_004,15769.78,0.1479,27,1
BK_01929,2025-12-25,CLI_035,SUP_006,16354.16,0.1795,8,0
BK_01930,2025-12-25,CLI_035,SUP_013,109902.8,0.1527,2,0
BK_01931,2025-12-25,CLI_014,SUP_001,70516.97,0.1254,24,1
BK_01932,2025-12-25,CLI_040,SUP_005,84105.15,0.131,2,0
BK_01933,2025-12-25,CLI_047,SUP_014,143844.15,0.0885,24,1
BK_01934,2025-12-26,CLI_040,SUP_019,142791.73,0.1444,0,0
BK_01935,2025-12-26,CLI_036,SUP_012,99942.38,0.15,19,1
BK_01936,2025-12-26,CLI_043,SUP_011,146994.52,0.0862,28,1
BK_01937,2025-12-27,CLI_035,SUP_016,29706.63,0.1528,1,0
BK_01938,2025-12-27,CLI_001,SUP_009,32244.74,0.1596,20,1
BK_01939,2025-12-27,CLI_019,SUP_011,67737.1,0.1544,21,1
BK_01940,2025-12-28,CLI_043,SUP_005,195221.42,0.127,22,1
BK_01941,2025-12-28,CLI_043,SUP_016,25647.12,0.1195,26,1
BK_01942,2025-12-28,CLI_036,SUP_002,69777.85,0.183,24,1
BK_01943,2025-12-28,CLI_009,SUP_020,108998.91,0.186,14,0
BK_01944,2025-12-29,CLI_048,SUP_017,39935.23,0.18,9,0
BK_01945,2025-12-29,CLI_047,SUP_005,89551.92,0.1519,24,1
BK_01946,2025-12-29,CLI_007,SUP_013,64486.45,0.1722,10,0
BK_01947,2025-12-29,CLI_016,SUP_017,207158.09,0.1361,24,1
BK_01948,2025-12-29,CLI_043,SUP_002,25097.68,0.1366,25,1
BK_01949,2025-12-29,CLI_037,SUP_016,67425.92,0.1174,17,1
BK_01950,2025-12-29,CLI_050,SUP_019,73852.63,0.1193,9,0
BK_01951,2025-12-29,CLI_040,SUP_005,146145.2,0.0823,0,0
BK_01952,2025-12-30,CLI_042,SUP_005,56126.64,0.1545,7,0
BK_01953,2025-12-30,CLI_010,SUP_014,17980.04,0.1688,3,0
BK_01954,2025-12-30,CLI_042,SUP_018,78147.73,0.1814,13,0
BK_01955,2025-12-30,CLI_011,SUP_018,49572.93,0.1337,8,0
BK_01956,2025-12-30,CLI_032,SUP_011,129513.71,0.0823,19,1
BK_01957,2025-12-30,CLI_027,SUP_013,148542.43,0.1493,19,1
BK_01958,2025-12-30,CLI_048,SUP_003,18144.03,0.1622,15,0
BK_01959,2025-12-30,CLI_011,SUP_014,188205.11,0.1605,13,0
BK_01960,2025-12-30,CLI_006,SUP_005,119540.32,0.1677,0,0
BK_01961,2025-12-30,CLI_037,SUP_019,58834.1,0.1789,15,0
BK_01962,2025-12-31,CLI_029,SUP_001,48989.19,0.0823,13,0
BK_01963,2025-12-31,CLI_035,SUP_020,25014.22,0.1843,0,0
BK_01964,2025-12-31,CLI_006,SUP_006,96065.44,0.175,3,0
BK_01965,2025-12-31,CLI_030,SUP_016,213431.41,0.1534,1,0
BK_01966,2025-12-31,CLI_044,SUP_008,76195.1,0.0923,4,0
