transaction_id,date,type,category,amount,client_id
TX_01963,2025-11-09,Inflow,Booking Revenue,134664.68,CLI_027
TX_01964,2025-11-09,Inflow,Booking Revenue,28242.81,CLI_032
TX_01965,2025-11-09,Inflow,Booking Revenue,158488.58,CLI_043
TX_01966,2025-11-09,Inflow,Booking Revenue,193492.74,CLI_041
TX_01967,2025-11-09,Inflow,Booking Revenue,78533.66,CLI_022
TX_01968,2025-11-09,Inflow,Booking Revenue,78107.64,CLI_040
TX_01969,2025-11-09,Outflow,Operations,13385.66,
TX_01970,2025-11-10,Inflow,Booking Revenue,112525.98,CLI_037
TX_01971,2025-11-10,Inflow,Booking Revenue,116325.08,CLI_022
TX_01972,2025-11-10,Inflow,Booking Revenue,20602.19,CLI_048
TX_01973,2025-11-10,Inflow,Booking Revenue,114254.26,CLI_037
TX_01974,2025-11-10,Inflow,Booking Revenue,52188.66,CLI_033
TX_01975,2025-11-10,Inflow,Booking Revenue,91590.13,CLI_050
TX_01976,2025-11-10,Inflow,Booking Revenue,78046.22,CLI_004
TX_01977,2025-11-10,Inflow,Booking Revenue,29756.02,CLI_029
TX_01978,2025-11-10,Outflow,Operations,5503.7,
TX_01979,2025-11-11,Inflow,Booking Revenue,46173.95,CLI_025
TX_01980,2025-11-11,Inflow,Booking Revenue,80484.55,CLI_009
TX_01981,2025-11-11,Inflow,Booking Revenue,25323.08,CLI_035
TX_01982,2025-11-11,Inflow,Booking Revenue,28476.77,CLI_018
TX_01983,2025-11-11,Inflow,Booking Revenue,105204.61,CLI_048
TX_01984,2025-11-11,Inflow,Booking Revenue,182798.46,CLI_030
TX_01985,2025-11-11,Outflow,Operations,14647.45,
TX_01986,2025-11-12,Inflow,Booking Revenue,165177.2,CLI_003
TX_01987,2025-11-12,Inflow,Booking Revenue,83060.96,CLI_046
TX_01988,2025-11-12,Inflow,Booking Revenue,50270.77,CLI_044
TX_01989,2025-11-12,Outflow,Operations,13234.67,
TX_01990,2025-11-13,Inflow,Booking Revenue,74840.99,CLI_014
TX_01991,2025-11-13,Inflow,Booking Revenue,109573.62,CLI_010
TX_01992,2025-11-13,Inflow,Booking Revenue,20932.13,CLI_046
TX_01993,2025-11-13,Inflow,Booking Revenue,224284.51,CLI_027
TX_01994,2025-11-13,Inflow,Booking Revenue,89416.47,CLI_046
TX_01995,2025-11-13,Outflow,Operations,14923.34,
TX_01996,2025-11-14,Inflow,Booking Revenue,40728.55,CLI_035
TX_01997,2025-11-14,Inflow,Booking Revenue,136993.3,CLI_030
TX_01998,2025-11-14,Inflow,Booking Revenue,69183.39,CLI_031
TX_01999,2025-11-14,Inflow,Booking Revenue,29102.14,CLI_008
TX_02000,2025-11-14,Inflow,Booking Revenue,28368.28,CLI_026
TX_02001,2025-11-14,Outflow,Operations,19558.0,
TX_02002,2025-11-15,Inflow,Booking Revenue,43770.78,CLI_028
TX_02003,2025-11-15,Inflow,Booking Revenue,81694.55,CLI_028
TX_02004,2025-11-15,Inflow,Booking Revenue,213110.39,CLI_041
TX_02005,2025-11-15,Outflow,Operations,10044.44,
TX_02006,2025-11-16,Outflow,Operations,17896.81,
TX_02007,2025-11-17,Inflow,Booking Revenue,74537.77,CLI_028
TX_02008,2025-11-17,Inflow,Booking Revenue,84225.84,CLI_024
TX_02009,2025-11-17,Inflow,Booking Revenue,33089.21,CLI_026
TX_02010,2025-11-17,Inflow,Booking Revenue,208793.35,CLI_027
TX_02011,2025-11-17,Inflow,Booking Revenue,41926.96,CLI_008
TX_02012,2025-11-17,Outflow,Operations,10559.91,
TX_02013,2025-11-18,Inflow,Booking Revenue,92853.28,CLI_026
TX_02014,2025-11-18,Inflow,Booking Revenue,75246.55,CLI_048
TX_02015,2025-11-18,Outflow,Operations,19959.99,
TX_02016,2025-11-19,Inflow,Booking Revenue,132251.88,CLI_020
TX_02017,2025-11-19,Inflow,Booking Revenue,243167.04,CLI_033
TX_02018,2025-11-19,Inflow,Booking Revenue,166905.54,CLI_008
TX_02019,2025-11-19,Inflow,Booking Revenue,91547.18,CLI_026
TX_02020,2025-11-19,Inflow,Booking Revenue,165265.77,CLI_037
TX_02021,2025-11-19,Inflow,Booking Revenue,27958.4,CLI_049
TX_02022,2025-11-19,Outflow,Operations,11458.27,
TX_02023,2025-11-20,Inflow,Booking Revenue,39803.07,CLI_017
TX_02024,2025-11-20,Inflow,Booking Revenue,88454.42,CLI_003
TX_02025,2025-11-20,Inflow,Booking Revenue,50879.7,CLI_022
TX_02026,2025-11-20,Inflow,Booking Revenue,86522.98,CLI_012
TX_02027,2025-11-20,Inflow,Booking Revenue,141960.03,CLI_023
TX_02028,2025-11-20,Outflow,Operations,12307.36,
TX_02029,2025-11-21,Inflow,Booking Revenue,123557.32,CLI_038
TX_02030,2025-11-21,Inflow,Booking Revenue,84202.4,CLI_048
TX_02031,2025-11-21,Inflow,Booking Revenue,203357.03,CLI_032
TX_02032,2025-11-21,Inflow,Booking Revenue,39722.28,CLI_031
TX_02033,2025-11-21,Inflow,Booking Revenue,203526.6,CLI_050
TX_02034,2025-11-21,Inflow,Booking Revenue,99736.03,CLI_023
TX_02035,2025-11-21,Outflow,Operations,12295.41,
TX_02036,2025-11-22,Inflow,Booking Revenue,102635.86,CLI_042
TX_02037,2025-11-22,Inflow,Booking Revenue,40529.03,CLI_006
TX_02038,2025-11-22,Inflow,Booking Revenue,38151.1,CLI_040
TX_02039,2025-11-22,Inflow,Booking Revenue,65125.76,CLI_023
TX_02040,2025-11-22,Inflow,Booking Revenue,113991.03,CLI_036
TX_02041,2025-11-22,Inflow,Booking Revenue,142827.4,CLI_050
TX_02042,2025-11-22,Outflow,Operations,6077.48,
TX_02043,2025-11-23,Inflow,Booking Revenue,64255.71,CLI_016
TX_02044,2025-11-23,Inflow,Booking Revenue,64308.79,CLI_042
TX_02045,2025-11-23,Inflow,Booking Revenue,147645.03,CLI_034
TX_02046,2025-11-23,Inflow,Booking Revenue,80113.77,CLI_037
TX_02047,2025-11-23,Outflow,Operations,7583.37,
TX_02048,2025-11-24,Inflow,Booking Revenue,51294.85,CLI_005
TX_02049,2025-11-24,Inflow,Booking Revenue,125806.67,CLI_004
TX_02050,2025-11-24,Inflow,Booking Revenue,56578.32,CLI_042
TX_02051,2025-11-24,Inflow,Booking Revenue,164380.54,CLI_019
TX_02052,2025-11-24,Inflow,Booking Revenue,60215.36,CLI_010
TX_02053,2025-11-24,Outflow,Operations,8707.36,
TX_02054,2025-11-25,Inflow,Booking Revenue,73636.24,CLI_020
TX_02055,2025-11-25,Inflow,Booking Revenue,154345.59,CLI_044
TX_02056,2025-11-25,Inflow,Booking Revenue,172313.18,CLI_019
TX_02057,2025-11-25,Inflow,Booking Revenue,212582.22,CLI_011
TX_02058,2025-11-25,Outflow,Operations,9599.29,
TX_02059,2025-11-26,Inflow,Booking Revenue,28447.13,CLI_021
TX_02060,2025-11-26,Inflow,Booking Revenue,50826.19,CLI_026
TX_02061,2025-11-26,Inflow,Booking Revenue,85586.37,CLI_017
TX_02062,2025-11-26,Inflow,Booking Revenue,147197.07,CLI_017
TX_02063,2025-11-26,Inflow,Booking Revenue,133587.91,CLI_050
TX_02064,2025-11-26,Inflow,Booking Revenue,96720.44,CLI_019
TX_02065,2025-11-26,Outflow,Operations,19638.53,
TX_02066,2025-11-27,Inflow,Booking Revenue,180057.13,CLI_014
TX_02067,2025-11-27,Inflow,Booking Revenue,240448.35,CLI_005
TX_02068,2025-11-27,Inflow,Booking Revenue,217641.26,CLI_022
TX_02069,2025-11-27,Inflow,Booking Revenue,194038.24,CLI_032
TX_02070,2025-11-27,Inflow,Booking Revenue,110680.27,CLI_024
TX_02071,2025-11-27,Outflow,Operations,11936.79,
TX_02072,2025-11-28,Inflow,Booking Revenue,91496.29,CLI_009
TX_02073,2025-11-28,Inflow,Booking Revenue,77768.2,CLI_042
TX_02074,2025-11-28,Inflow,Booking Revenue,67852.8,CLI_015
TX_02075,2025-11-28,Inflow,Booking Revenue,40898.05,CLI_029
TX_02076,2025-11-28,Inflow,Booking Revenue,49595.06,CLI_047
TX_02077,2025-11-28,Inflow,Booking Revenue,99091.79,CLI_005
TX_02078,2025-11-28,Inflow,Booking Revenue,117545.8,CLI_024
TX_02079,2025-11-28,Inflow,Booking Revenue,65362.17,CLI_035
TX_02080,2025-11-28,Inflow,Booking Revenue,148255.39,CLI_045
TX_02081,2025-11-28,Outflow,Operations,12228.0,
TX_02082,2025-11-29,Inflow,Booking Revenue,63379.05,CLI_029
TX_02083,2025-11-29,Inflow,Booking Revenue,56620.62,CLI_028
TX_02084,2025-11-29,Inflow,Booking Revenue,46499.92,CLI_015
TX_02085,2025-11-29,Inflow,Booking Revenue,73033.8,CLI_038
TX_02086,2025-11-29,Inflow,Booking Revenue,74618.81,CLI_045
TX_02087,2025-11-29,Inflow,Booking Revenue,205360.74,CLI_045
TX_02088,2025-11-29,Outflow,Operations,5157.01,
TX_02089,2025-11-30,Inflow,Booking Revenue,15874.62,CLI_029
TX_02090,2025-11-30,Inflow,Booking Revenue,53969.61,CLI_043
TX_02091,2025-11-30,Inflow,Booking Revenue,91303.09,CLI_027
TX_02092,2025-11-30,Inflow,Booking Revenue,119786.89,CLI_048
TX_02093,2025-11-30,Inflow,Booking Revenue,25175.46,CLI_046
TX_02094,2025-11-30,Inflow,Booking Revenue,32244.44,CLI_025
TX_02095,2025-11-30,Inflow,Booking Revenue,145441.25,CLI_001
TX_02096,2025-11-30,Outflow,Operations,5219.02,
TX_02097,2025-12-01,Inflow,Booking Revenue,69856.18,CLI_025
TX_02098,2025-12-01,Inflow,Booking Revenue,23220.4,CLI_032
TX_02099,2025-12-01,Inflow,Booking Revenue,103553.95,CLI_005
TX_02100,2025-12-01,Inflow,Booking Revenue,152380.67,CLI_007
TX_02101,2025-12-01,Inflow,Booking Revenue,133398.35,CLI_017
TX_02102,2025-12-01,Inflow,Booking Revenue,250087.21,CLI_014
TX_02103,2025-12-01,Outflow,Operations,17977.87,
TX_02104,2025-12-02,Inflow,Booking Revenue,40763.85,CLI_005
TX_02105,2025-12-02,Inflow,Booking Revenue,126912.8,CLI_006
TX_02106,2025-12-02,Inflow,Booking Revenue,193323.93,CLI_045
TX_02107,2025-12-02,Inflow,Booking Revenue,20322.6,CLI_017
TX_02108,2025-12-02,Inflow,Booking Revenue,48702.76,CLI_008
TX_02109,2025-12-02,Inflow,Booking Revenue,67950.59,CLI_042
TX_02110,2025-12-02,Inflow,Booking Revenue,178936.99,CLI_022
TX_02111,2025-12-02,Inflow,Booking Revenue,62570.53,CLI_035
TX_02112,2025-12-02,Inflow,Booking Revenue,28113.01,CLI_024
TX_02113,2025-12-02,Outflow,Operations,12659.76,
TX_02114,2025-12-03,Inflow,Booking Revenue,41865.75,CLI_011
TX_02115,2025-12-03,Inflow,Booking Revenue,62460.8,CLI_035
TX_02116,2025-12-03,Inflow,Booking Revenue,221226.99,CLI_022
TX_02117,2025-12-03,Inflow,Booking Revenue,121820.67,CLI_036
TX_02118,2025-12-03,Inflow,Booking Revenue,77551.52,CLI_003
TX_02119,2025-12-03,Outflow,Operations,9447.5,
TX_02120,2025-12-04,Inflow,Booking Revenue,127475.51,CLI_048
TX_02121,2025-12-04,Inflow,Booking Revenue,75731.3,CLI_015
TX_02122,2025-12-04,Inflow,Booking Revenue,115051.79,CLI_042
TX_02123,2025-12-04,Inflow,Booking Revenue,68807.73,CLI_038
TX_02124,2025-12-04,Inflow,Booking Revenue,70219.22,CLI_016
TX_02125,2025-12-04,Inflow,Booking Revenue,132290.98,CLI_044
TX_02126,2025-12-04,Inflow,Booking Revenue,22994.74,CLI_035
TX_02127,2025-12-04,Inflow,Booking Revenue,42997.7,CLI_028
TX_02128,2025-12-04,Inflow,Booking Revenue,165270.89,CLI_005
TX_02129,2025-12-04,Inflow,Booking Revenue,136690.9,CLI_019
TX_02130,2025-12-04,Outflow,Operations,12526.71,
TX_02131,2025-12-05,Inflow,Booking Revenue,34383.04,CLI_028
TX_02132,2025-12-05,Inflow,Booking Revenue,115048.46,CLI_029
TX_02133,2025-12-05,Inflow,Booking Revenue,149597.51,CLI_015
TX_02134,2025-12-05,Inflow,Booking Revenue,31958.71,CLI_021
TX_02135,2025-12-05,Inflow,Booking Revenue,33074.39,CLI_028
TX_02136,2025-12-05,Inflow,Booking Revenue,59168.31,CLI_007
TX_02137,2025-12-05,Inflow,Booking Revenue,173389.23,CLI_008
TX_02138,2025-12-05,Inflow,Booking Revenue,83201.18,CLI_031
TX_02139,2025-12-05,Outflow,Operations,5891.93,
TX_02140,2025-12-06,Inflow,Booking Revenue,213125.55,CLI_023
TX_02141,2025-12-06,Inflow,Booking Revenue,144057.05,CLI_042
TX_02142,2025-12-06,Inflow,Booking Revenue,181766.62,CLI_006
TX_02143,2025-12-06,Inflow,Booking Revenue,213096.55,CLI_011
TX_02144,2025-12-06,Inflow,Booking Revenue,177626.91,CLI_032
TX_02145,2025-12-06,Inflow,Booking Revenue,24843.45,CLI_003
TX_02146,2025-12-06,Inflow,Booking Revenue,100482.65,CLI_046
TX_02147,2025-12-06,Outflow,Operations,8352.09,
TX_02148,2025-12-07,Inflow,Booking Revenue,131351.24,CLI_018
TX_02149,2025-12-07,Inflow,Booking Revenue,52225.93,CLI_018
TX_02150,2025-12-07,Inflow,Booking Revenue,108169.18,CLI_015
TX_02151,2025-12-07,Inflow,Booking Revenue,232257.63,CLI_022
TX_02152,2025-12-07,Inflow,Booking Revenue,224090.95,CLI_022
TX_02153,2025-12-07,Inflow,Booking Revenue,114008.95,CLI_040
TX_02154,2025-12-07,Inflow,Booking Revenue,135602.63,CLI_040
TX_02155,2025-12-07,Inflow,Booking Revenue,251625.24,CLI_022
TX_02156,2025-12-07,Outflow,Operations,10313.96,
TX_02157,2025-12-08,Inflow,Booking Revenue,35553.04,CLI_032
TX_02158,2025-12-08,Inflow,Booking Revenue,95592.78,CLI_008
TX_02159,2025-12-08,Inflow,Booking Revenue,145488.82,CLI_023
TX_02160,2025-12-08,Inflow,Booking Revenue,32108.69,CLI_003
TX_02161,2025-12-08,Inflow,Booking Revenue,209884.12,CLI_050
TX_02162,2025-12-08,Inflow,Booking Revenue,46967.48,CLI_015
TX_02163,2025-12-08,Outflow,Operations,7259.7,
TX_02164,2025-12-09,Inflow,Booking Revenue,139280.83,CLI_028
TX_02165,2025-12-09,Inflow,Booking Revenue,142004.9,CLI_025
TX_02166,2025-12-09,Inflow,Booking Revenue,230365.13,CLI_006
TX_02167,2025-12-09,Inflow,Booking Revenue,125538.15,CLI_017
TX_02168,2025-12-09,Inflow,Booking Revenue,59310.63,CLI_006
TX_02169,2025-12-09,Outflow,Operations,7902.41,
TX_02170,2025-12-10,Inflow,Booking Revenue,66820.72,CLI_046
TX_02171,2025-12-10,Inflow,Booking Revenue,142461.13,CLI_026
TX_02172,2025-12-10,Inflow,Booking Revenue,87027.56,CLI_047
TX_02173,2025-12-10,Inflow,Booking Revenue,99853.25,CLI_038
TX_02174,2025-12-10,Inflow,Booking Revenue,164546.46,CLI_006
TX_02175,2025-12-10,Inflow,Booking Revenue,76200.47,CLI_034
TX_02176,2025-12-10,Inflow,Booking Revenue,51987.88,CLI_038
TX_02177,2025-12-10,Outflow,Operations,14400.29,
TX_02178,2025-12-11,Inflow,Booking Revenue,75150.75,CLI_034
TX_02179,2025-12-11,Inflow,Booking Revenue,117247.54,CLI_039
TX_02180,2025-12-11,Inflow,Booking Revenue,90101.18,CLI_010
TX_02181,2025-12-11,Inflow,Booking Revenue,234285.55,CLI_030
TX_02182,2025-12-11,Inflow,Booking Revenue,18431.13,CLI_048
TX_02183,2025-12-11,Outflow,Operations,11333.36,
TX_02184,2025-12-12,Inflow,Booking Revenue,25959.31,CLI_043
TX_02185,2025-12-12,Inflow,Booking Revenue,130414.22,CLI_022
TX_02186,2025-12-12,Inflow,Booking Revenue,20540.2,CLI_029
TX_02187,2025-12-12,Inflow,Booking Revenue,164840.03,CLI_002
TX_02188,2025-12-12,Inflow,Booking Revenue,239011.21,CLI_041
TX_02189,2025-12-12,Inflow,Booking Revenue,47094.8,CLI_022
TX_02190,2025-12-12,Inflow,Booking Revenue,159987.79,CLI_007
TX_02191,2025-12-12,Outflow,Operations,6649.66,
TX_02192,2025-12-13,Inflow,Booking Revenue,118665.79,CLI_046
TX_02193,2025-12-13,Inflow,Booking Revenue,121378.45,CLI_031
TX_02194,2025-12-13,Inflow,Booking Revenue,78173.21,CLI_002
TX_02195,2025-12-13,Inflow,Booking Revenue,214163.03,CLI_050
TX_02196,2025-12-13,Inflow,Booking Revenue,252248.68,CLI_022
TX_02197,2025-12-13,Inflow,Booking Revenue,121607.21,CLI_002
TX_02198,2025-12-13,Inflow,Booking Revenue,54812.83,CLI_044
TX_02199,2025-12-13,Inflow,Booking Revenue,143559.44,CLI_048
TX_02200,2025-12-13,Outflow,Operations,7235.24,
TX_02201,2025-12-14,Inflow,Booking Revenue,154821.61,CLI_008
TX_02202,2025-12-14,Inflow,Booking Revenue,29054.01,CLI_006
TX_02203,2025-12-14,Inflow,Booking Revenue,66853.0,CLI_029
TX_02204,2025-12-14,Inflow,Booking Revenue,25118.93,CLI_043
TX_02205,2025-12-14,Inflow,Booking Revenue,73356.9,CLI_023
TX_02206,2025-12-14,Inflow,Booking Revenue,221865.33,CLI_006
TX_02207,2025-12-14,Inflow,Booking Revenue,164412.99,CLI_020
TX_02208,2025-12-14,Inflow,Booking Revenue,92287.56,CLI_001
TX_02209,2025-12-14,Outflow,Operations,6779.4,
TX_02210,2025-12-15,Inflow,Booking Revenue,199132.58,CLI_041
TX_02211,2025-12-15,Inflow,Booking Revenue,218904.24,CLI_043
TX_02212,2025-12-15,Inflow,Booking Revenue,34862.12,CLI_004
TX_02213,2025-12-15,Inflow,Booking Revenue,144998.25,CLI_043
TX_02214,2025-12-15,Inflow,Booking Revenue,84725.71,CLI_016
TX_02215,2025-12-15,Inflow,Booking Revenue,111156.61,CLI_021
TX_02216,2025-12-15,Inflow,Booking Revenue,50338.75,CLI_004
TX_02217,2025-12-15,Inflow,Booking Revenue,44648.4,CLI_040
TX_02218,2025-12-15,Outflow,Operations,9240.27,
TX_02219,2025-12-16,Inflow,Booking Revenue,75423.16,CLI_044
TX_02220,2025-12-16,Inflow,Booking Revenue,114658.73,CLI_009
TX_02221,2025-12-16,Inflow,Booking Revenue,118566.29,CLI_009
TX_02222,2025-12-16,Inflow,Booking Revenue,161869.75,CLI_048
TX_02223,2025-12-16,Inflow,Booking Revenue,212501.49,CLI_050
TX_02224,2025-12-16,Outflow,Operations,6563.07,
TX_02225,2025-12-17,Inflow,Booking Revenue,210639.07,CLI_015
TX_02226,2025-12-17,Inflow,Booking Revenue,151169.9,CLI_049
TX_02227,2025-12-17,Inflow,Booking Revenue,137697.51,CLI_042
TX_02228,2025-12-17,Inflow,Booking Revenue,57878.17,CLI_034
TX_02229,2025-12-17,Inflow,Booking Revenue,158241.81,CLI_023
TX_02230,2025-12-17,Inflow,Booking Revenue,112963.86,CLI_021
TX_02231,2025-12-17,Inflow,Booking Revenue,35115.13,CLI_007
TX_02232,2025-12-17,Inflow,Booking Revenue,73067.63,CLI_041
TX_02233,2025-12-17,Inflow,Booking Revenue,106684.12,CLI_032
TX_02234,2025-12-17,Outflow,Operations,15082.48,
TX_02235,2025-12-18,Inflow,Booking Revenue,44948.14,CLI_039
TX_02236,2025-12-18,Inflow,Booking Revenue,12511.4,CLI_001
TX_02237,2025-12-18,Inflow,Booking Revenue,29395.97,CLI_034
TX_02238,2025-12-18,Inflow,Booking Revenue,116353.99,CLI_040
TX_02239,2025-12-18,Inflow,Booking Revenue,94032.66,CLI_027
TX_02240,2025-12-18,Inflow,Booking Revenue,122155.62,CLI_005
TX_02241,2025-12-18,Inflow,Booking Revenue,223425.34,CLI_038
TX_02242,2025-12-18,Inflow,Booking Revenue,158968.64,CLI_043
TX_02243,2025-12-18,Outflow,Operations,17322.04,
TX_02244,2025-12-19,Inflow,Booking Revenue,209396.57,CLI_045
TX_02245,2025-12-19,Inflow,Booking Revenue,129696.86,CLI_023
TX_02246,2025-12-19,Inflow,Booking Revenue,94880.64,CLI_025
TX_02247,2025-12-19,Inflow,Booking Revenue,102029.69,CLI_045
TX_02248,2025-12-19,Inflow,Booking Revenue,98860.84,CLI_018
TX_02249,2025-12-19,Inflow,Booking Revenue,91706.75,CLI_002
TX_02250,2025-12-19,Outflow,Operations,14553.14,
TX_02251,2025-12-20,Inflow,Booking Revenue,130147.77,CLI_012
TX_02252,2025-12-20,Inflow,Booking Revenue,148184.01,CLI_038
TX_02253,2025-12-20,Inflow,Booking Revenue,164410.83,CLI_036
TX_02254,2025-12-20,Inflow,Booking Revenue,84313.97,CLI_002
TX_02255,2025-12-20,Inflow,Booking Revenue,43259.4,CLI_013
TX_02256,2025-12-20,Inflow,Booking Revenue,175984.95,CLI_048
TX_02257,2025-12-20,Inflow,Booking Revenue,134644.22,CLI_002
TX_02258,2025-12-20,Inflow,Booking Revenue,202443.25,CLI_014
TX_02259,2025-12-20,Inflow,Booking Revenue,118364.97,CLI_035
TX_02260,2025-12-20,Inflow,Booking Revenue,79430.25,CLI_029
TX_02261,2025-12-20,Outflow,Operations,5569.46,
TX_02262,2025-12-21,Inflow,Booking Revenue,110191.85,CLI_012
TX_02263,2025-12-21,Inflow,Booking Revenue,77717.19,CLI_012
TX_02264,2025-12-21,Outflow,Operations,6639.47,
TX_02265,2025-12-22,Inflow,Booking Revenue,36061.71,CLI_036
TX_02266,2025-12-22,Inflow,Booking Revenue,109085.84,CLI_044
TX_02267,2025-12-22,Inflow,Booking Revenue,154896.7,CLI_027
TX_02268,2025-12-22,Inflow,Booking Revenue,131598.92,CLI_018
TX_02269,2025-12-22,Inflow,Booking Revenue,131967.54,CLI_036
TX_02270,2025-12-22,Inflow,Booking Revenue,20264.05,CLI_025
TX_02271,2025-12-22,Outflow,Operations,14039.98,
TX_02272,2025-12-23,Inflow,Booking Revenue,131711.79,CLI_008
TX_02273,2025-12-23,Inflow,Booking Revenue,64727.15,CLI_026
TX_02274,2025-12-23,Inflow,Booking Revenue,93046.37,CLI_021
TX_02275,2025-12-23,Inflow,Booking Revenue,47504.61,CLI_040
TX_02276,2025-12-23,Inflow,Booking Revenue,198014.14,CLI_030
TX_02277,2025-12-23,Inflow,Booking Revenue,25415.81,CLI_035
TX_02278,2025-12-23,Inflow,Booking Revenue,99513.69,CLI_043
TX_02279,2025-12-23,Inflow,Booking Revenue,179280.83,CLI_006
TX_02280,2025-12-23,Inflow,Booking Revenue,81119.14,CLI_049
TX_02281,2025-12-23,Outflow,Operations,8485.82,
TX_02282,2025-12-24,Inflow,Booking Revenue,74437.09,CLI_036
TX_02283,2025-12-24,Inflow,Booking Revenue,93383.66,CLI_034
TX_02284,2025-12-24,Inflow,Booking Revenue,18481.37,CLI_050
TX_02285,2025-12-24,Inflow,Booking Revenue,18102.56,CLI_043
TX_02286,2025-12-24,Outflow,Operations,15359.81,
TX_02287,2025-12-25,Inflow,Booking Revenue,19289.19,CLI_035
TX_02288,2025-12-25,Inflow,Booking Revenue,126681.86,CLI_035
TX_02289,2025-12-25,Inflow,Booking Revenue,79362.29,CLI_014
TX_02290,2025-12-25,Inflow,Booking Revenue,95120.27,CLI_040
TX_02291,2025-12-25,Inflow,Booking Revenue,156573.55,CLI_047
TX_02292,2025-12-25,Outflow,Operations,13146.17,
TX_02293,2025-12-26,Inflow,Booking Revenue,163415.81,CLI_040
TX_02294,2025-12-26,Inflow,Booking Revenue,114935.1,CLI_036
TX_02295,2025-12-26,Inflow,Booking Revenue,159672.73,CLI_043
TX_02296,2025-12-26,Outflow,Operations,19703.08,
TX_02297,2025-12-27,Inflow,Booking Revenue,34244.49,CLI_035
TX_02298,2025-12-27,Inflow,Booking Revenue,37390.29,CLI_001
TX_02299,2025-12-27,Inflow,Booking Revenue,78193.58,CLI_019
TX_02300,2025-12-27,Outflow,Operations,13625.86,
TX_02301,2025-12-28,Inflow,Booking Revenue,220016.65,CLI_043
TX_02302,2025-12-28,Inflow,Booking Revenue,28712.46,CLI_043
TX_02303,2025-12-28,Inflow,Booking Revenue,82544.23,CLI_036
TX_02304,2025-12-28,Inflow,Booking Revenue,129268.22,CLI_009
TX_02305,2025-12-28,Outflow,Operations,5792.44,
TX_02306,2025-12-29,Inflow,Booking Revenue,47122.38,CLI_048
TX_02307,2025-12-29,Inflow,Booking Revenue,103150.81,CLI_047
TX_02308,2025-12-29,Inflow,Booking Revenue,75590.76,CLI_007
TX_02309,2025-12-29,Inflow,Booking Revenue,235353.37,CLI_016
TX_02310,2025-12-29,Inflow,Booking Revenue,28525.26,CLI_043
TX_02311,2025-12-29,Inflow,Booking Revenue,75340.33,CLI_037
TX_02312,2025-12-29,Inflow,Booking Revenue,82659.83,CLI_050
TX_02313,2025-12-29,Inflow,Booking Revenue,158171.58,CLI_040
TX_02314,2025-12-29,Outflow,Operations,5837.21,
TX_02315,2025-12-30,Inflow,Booking Revenue,64796.16,CLI_042
TX_02316,2025-12-30,Inflow,Booking Revenue,21015.86,CLI_010
TX_02317,2025-12-30,Inflow,Booking Revenue,92326.32,CLI_042
TX_02318,2025-12-30,Inflow,Booking Revenue,56202.64,CLI_011
TX_02319,2025-12-30,Inflow,Booking Revenue,140174.52,CLI_032
TX_02320,2025-12-30,Inflow,Booking Revenue,170715.97,CLI_027
TX_02321,2025-12-30,Inflow,Booking Revenue,21087.6,CLI_048
TX_02322,2025-12-30,Inflow,Booking Revenue,218409.23,CLI_011
TX_02323,2025-12-30,Inflow,Booking Revenue,139585.9,CLI_006
TX_02324,2025-12-30,Inflow,Booking Revenue,69362.16,CLI_037
TX_02325,2025-12-30,Outflow,Operations,10214.48,
TX_02326,2025-12-31,Inflow,Booking Revenue,53023.08,CLI_029
TX_02327,2025-12-31,Inflow,Booking Revenue,29625.56,CLI_035
TX_02328,2025-12-31,Inflow,Booking Revenue,112876.57,CLI_006
TX_02329,2025-12-31,Inflow,Booking Revenue,246174.01,CLI_030
TX_02330,2025-12-31,Inflow,Booking Revenue,83227.67,CLI_044
TX_02331,2025-12-31,Outflow,Operations,18681.98,
