previous_consumption,people,temperature,day_of_week,is_holiday,food_demand
466,13,22,5,0,479.95011890181956
85,1,21,2,1,100.88694972557522
428,2,20,2,0,300.96992137800123
267,10,25,0,1,338.7816724952679
273,4,26,3,0,230.95297992381455
406,5,32,0,1,376.8393833611081
475,13,33,1,0,510.45827014797874
63,2,24,2,1,143.90062008138787
116,1,39,6,0,157.51120814218646
61,9,39,6,1,250.7662476710769
246,14,35,6,1,422.5265062388897
281,1,28,2,1,200.49255767278578
186,13,17,6,1,333.62429382244466
455,4,32,1,1,354.6676204850921
298,2,38,2,1,285.26642039046527
108,11,29,6,0,324.12257925354805
398,4,20,2,0,314.20241618110884
197,8,24,5,1,251.60279466821493
446,8,26,2,1,394.6472519042718
422,11,21,1,1,422.0234236380237
216,12,31,0,1,344.8966824002004
326,9,15,2,1,352.3504457843355
286,13,32,3,1,436.57511160434365
287,11,29,1,1,370.64037295529624
93,12,33,4,0,288.03911773403064
27,5,15,5,1,152.90426370289606
427,7,19,1,1,400.4795163668953
495,3,29,0,0,353.6221070496441
316,10,17,6,0,348.6080222201157
183,4,15,6,1,210.75178703652276
104,10,22,1,0,225.71603859639904
91,9,26,4,0,216.58974612610268
74,10,36,6,0,232.54406495521616
412,10,39,5,1,493.9738463465654
66,14,33,3,1,309.61518838519254
418,12,39,4,0,486.0417554163655
451,1,39,1,1,319.31010207947304
257,2,26,4,1,255.8487825400238
123,5,27,6,1,239.94256263800187
229,3,15,6,0,212.5397113169491
61,2,33,1,0,105.67067110116737
335,1,20,6,0,225.78557528668568
487,10,22,6,0,425.48713325914673
473,3,18,3,1,329.767756249491
287,1,19,3,1,227.37710195399484
405,12,39,0,1,506.7778562707799
282,1,36,3,0,216.09700443467102
355,12,21,2,0,406.0834204453
406,1,37,4,1,303.84500098887787
384,8,18,4,0,327.13513181651234
278,3,34,1,0,245.5119416010377
302,11,18,3,1,376.7105243180618
133,1,29,0,0,152.85563121192374
382,7,35,6,0,340.9695049156931
59,10,19,0,1,290.6726983167014
436,3,38,0,0,303.1546758843228
239,8,23,5,1,320.06133735306383
148,4,16,6,1,190.298485141885
27,4,21,2,0,102.53317631712011
120,5,31,3,1,223.49736488721314
435,6,30,6,0,380.94335164504696
399,7,31,0,0,383.0502842946242
195,14,34,6,0,371.14872627488256
126,14,37,2,0,353.6357606341922
120,4,16,4,0,125.39415287370527
279,8,25,1,0,305.8146105390779
497,13,16,3,0,483.38747690784896
473,6,15,3,0,310.8397925515026
385,14,16,5,0,436.11830451054243
265,1,37,4,1,248.1358941873577
294,1,23,3,1,263.3962786761949
51,9,36,5,0,235.8423319844995
156,10,16,5,0,269.59656743038977
31,6,29,5,0,158.0697763379223
414,10,24,3,1,447.6409695424211
321,8,29,3,1,379.74577835800824
394,13,24,3,0,413.8678394669373
35,7,39,2,0,206.71952690028445
148,12,37,5,0,351.644807797169
82,6,31,2,1,242.67583503906414
128,4,23,1,0,170.54744957386418
394,7,32,3,1,402.43378740160597
40,9,18,6,1,239.29816407113537
177,14,23,4,0,321.72290065386
288,11,30,0,1,408.48766077963387
181,10,18,1,0,237.08177822680628
279,10,30,6,1,396.7471232894003
431,14,33,0,1,513.8048799357857
121,7,15,0,0,193.77085158853993
242,1,37,3,0,198.8926348635424
78,10,20,4,1,258.17904296596254
266,9,24,0,1,351.10766730770666
147,13,30,5,1,373.5862793757311
302,4,18,6,0,272.9900153401317
344,3,36,0,0,289.9709708936207
44,4,36,1,0,120.76819523316648
150,4,27,4,0,215.11292736232386
372,13,30,4,1,441.5604144594114
215,10,34,0,1,347.05486556557196
300,11,20,4,1,375.19286806950635
423,2,25,1,1,321.7311584554284
437,14,38,6,1,509.2303078987779
173,12,17,1,0,274.2590224585257
401,14,34,1,0,478.0695801083469
152,1,24,5,1,153.04418891358222
246,12,15,3,1,389.92187104886546
208,10,34,0,1,340.9823991359001
495,12,25,6,1,486.9335643591966
496,1,26,4,1,378.4367171748878
284,13,28,1,1,432.3987246615879
391,14,39,0,1,567.8390606867769
453,8,22,6,1,382.05371625054335
153,14,25,6,0,340.6553175798381
230,2,18,0,1,220.7122516029904
79,12,21,3,1,292.0564577125553
447,10,24,5,0,414.25998922018994
396,5,33,4,0,363.9123662443643
414,12,39,5,1,504.32795498495227
469,4,18,6,0,296.715181540346
450,8,16,4,0,359.6126349953748
383,2,35,6,1,298.2199017999329
383,10,32,1,0,403.0768390161858
476,9,28,1,1,477.97730490893684
232,7,30,0,1,303.4150818445748
235,13,36,4,1,409.43756847428375
245,7,25,4,0,257.9195574084841
489,1,24,6,0,322.72684713587023
150,14,31,5,1,401.6529500876369
95,12,28,1,1,312.8511467621283
495,2,36,2,0,381.1003752464773
305,4,18,0,1,267.6183737796484
493,4,33,4,0,344.5603481131122
296,11,16,3,0,361.08737059875875
175,14,21,3,0,337.5825738747494
267,3,23,2,0,212.8752160594771
237,7,33,1,0,291.03342411229437
209,12,30,1,0,312.8123314666665
436,8,36,1,1,405.0386505617243
488,2,39,5,1,383.85127107244557
182,4,30,6,0,219.68724979679132
199,14,32,3,0,401.377169459387
53,3,37,1,1,193.2327744222748
60,2,35,3,1,172.7072892234281
326,12,35,2,1,468.40866711329545
450,13,25,0,1,509.79790212819285
357,14,21,6,1,453.6159680466999
333,6,23,5,1,350.7477314728455
94,13,18,4,1,325.5120986164384
460,4,39,2,1,397.8436816581884
298,6,27,6,0,269.0038765190222
195,2,39,3,1,199.79861081707068
403,12,18,2,0,434.34795402214905
169,4,33,4,1,250.07348735173045
292,11,16,6,1,385.3819766202381
344,6,23,5,1,355.5947734843977
127,14,26,0,1,337.5195377255048
158,5,16,4,1,178.46609783078128
369,3,20,6,0,279.8171065605066
290,8,19,5,1,356.9548387325434
366,7,19,3,0,333.0371885889315
438,3,34,4,0,302.27293396186855
308,6,36,2,1,350.81379644587753
231,4,19,1,0,191.00506938271243
400,11,18,2,1,400.1516759222266
291,5,23,3,1,296.34664395903866
437,11,36,6,1,488.74997020498176
85,5,24,0,0,163.52755791331685
443,7,30,4,1,425.26273144282914
267,11,24,6,0,330.6880155773746
175,5,24,0,1,242.2136222328121
66,11,33,3,1,284.29297378428856
442,3,24,4,0,308.96621018461894
473,10,20,5,0,431.86825159705813
220,5,31,5,0,268.1927644128871
167,7,19,6,0,232.34592025228
143,5,20,2,0,198.9801826422564
20,5,38,6,0,161.20450948505493
475,9,29,2,1,470.2523073455581
266,3,39,3,0,276.6759438302814
362,13,33,5,1,509.5837577014626
147,6,32,4,1,281.7155104386959
210,1,18,5,1,184.89830490765843
86,10,22,2,1,289.8933231455134
23,5,30,6,1,187.48083622695464
461,8,38,3,0,414.3557911400844
428,5,33,5,1,396.25621939900174
322,9,34,3,1,371.42607332786247
313,11,17,5,1,396.78602702283814
162,6,24,6,0,254.035924341412
210,8,16,0,0,273.45230739947294
40,10,18,6,0,229.9323547200964
246,8,20,5,0,275.4361262978542
332,13,25,2,1,450.61765307867654
136,3,28,6,0,182.96328843501783
456,7,30,4,1,416.8967540011404
321,14,35,2,0,454.17418300804985
161,7,33,2,0,260.59377903907273
479,14,16,2,0,495.3963228584619
420,10,39,3,0,417.39848235037823
58,12,31,1,1,326.5219765763564
412,6,23,1,0,351.01285873447927
374,12,31,0,1,456.6372722012195
271,7,29,2,1,326.6197551179815
352,14,21,1,1,457.22347422687807
226,2,36,0,1,228.42146741961258
229,9,37,3,1,377.28320025689516
134,10,33,2,1,332.26218024086916
244,10,17,4,1,356.6065746450031
153,1,15,3,0,151.7638336864042
270,1,18,0,1,219.7955522785277
238,3,32,3,0,194.8853097900409
426,14,22,4,0,479.57742508905005
462,3,33,3,1,383.8324944656932
110,1,37,0,1,205.07666284591357
373,12,37,4,0,462.1416839430607
395,7,39,4,0,383.1796844788664
65,4,20,3,1,159.61376135166472
57,10,15,4,1,258.5727375673823
161,13,22,6,0,266.4010511876648
119,2,15,3,0,124.32799932535818
347,10,33,2,1,438.41321325641167
209,5,25,4,0,227.07985593514232
54,6,35,3,0,179.35684275895355
166,9,38,2,1,329.8968712630535
49,4,39,4,0,189.48893365076034
353,2,29,2,1,303.5208726749178
103,5,37,5,1,216.95953429838548
388,3,39,4,1,371.33964078410503
300,2,25,5,0,258.2329300783912
443,12,33,0,1,481.353411941572
363,1,35,0,0,322.4713182406181
289,10,24,3,1,372.4869385216892
173,2,38,1,1,241.46851541436342
121,6,26,5,0,217.04924389064183
234,8,15,5,0,253.0399668937913
169,13,38,0,0,346.46947966156637
451,3,21,5,1,343.85415620031904
102,11,31,1,0,240.5987780262925
129,9,24,2,1,293.9195512364983
454,12,20,2,0,409.08507713174845
406,9,31,1,1,430.293347453712
445,2,32,5,1,333.0657268624517
294,8,19,5,1,346.5761821956911
220,10,32,5,1,309.9165322917496
303,11,31,6,0,345.25601008552985
487,12,36,3,0,483.56483363961416
192,5,30,4,1,271.37687845880225
346,4,22,1,1,311.4319603627348
225,10,38,1,0,359.50563986795527
82,5,27,6,0,172.15799396534874
92,4,38,1,0,181.64516330971244
270,8,30,1,0,293.5684211896461
143,4,25,6,0,177.03259324426253
394,13,20,1,0,431.6096912119187
140,10,17,5,1,242.9049061513423
294,12,15,6,0,339.1956131587232
450,13,32,3,0,493.2671231403659
417,14,19,0,1,490.0898672558249
139,6,27,5,0,208.4398530479778
441,2,24,5,0,286.35118209433574
456,5,19,4,0,306.1422405236588
336,6,28,6,1,300.4923713592165
183,5,31,0,0,222.36624727246448
443,12,15,1,1,491.27890120232667
484,2,39,0,0,350.7381067710603
305,14,16,3,1,444.92799537763676
284,7,21,2,0,265.46625156889894
339,4,24,5,0,283.16298991036837
180,8,34,6,0,263.92626469016005
395,7,21,6,1,359.65440628982526
327,7,38,0,0,359.39179206214334
108,9,30,4,0,246.5910600927767
161,1,19,3,1,135.78931604421678
222,10,26,2,1,344.9605916488734
328,6,31,3,1,331.67662967053246
246,6,30,6,0,244.11339533154566
462,6,34,1,1,399.0930083130769
353,13,30,2,0,472.41786591046065
241,12,33,6,1,420.74768905779507
60,6,29,4,1,167.7092481702861
215,12,26,2,0,335.7326830676069
87,10,35,6,0,261.19034207216737
495,7,24,4,0,395.1792549771251
283,14,36,1,0,410.22220988773665
21,10,16,4,1,237.44134637947664
380,6,21,3,1,370.8539133499855
144,1,27,0,1,191.98001402130802
129,3,17,3,0,150.10216020230305
105,2,29,6,0,152.67312677268268
444,6,15,6,1,365.11026470091844
139,8,17,5,1,221.9712161295782
146,3,39,3,0,163.94498225002215
274,10,24,2,1,347.966143511575
202,8,29,1,1,304.98854334216537
35,8,36,5,1,213.83701909166618
496,5,20,5,0,340.40257966934666
81,8,34,5,1,250.93214614612396
388,6,29,6,0,359.28228784099946
451,5,38,0,1,413.1865650706705
177,9,35,4,0,276.2294787391065
287,14,21,2,1,426.4276711583309
54,7,39,6,1,213.4271285154548
286,8,35,1,1,345.7295573397057
83,1,19,6,0,61.35647279396865
69,11,18,0,1,274.07676595610565
488,2,36,6,1,370.3438546977575
274,8,32,6,0,317.84555109860196
168,12,17,3,0,314.11874248973703
344,9,31,1,1,379.05497531085814
323,4,32,5,1,324.8349846824057
295,12,32,1,1,461.1984198830765
376,10,38,1,1,424.35772248171264
470,11,38,3,1,474.739621974071
191,10,16,4,0,252.3431888798936
436,14,27,6,1,519.771705780652
220,9,36,2,0,351.9258440132018
464,4,29,5,0,384.1065806579522
412,10,19,4,1,440.8981184524342
343,10,17,0,0,373.08593051358866
54,10,19,6,1,254.291138029743
484,9,19,5,0,429.5019945739882
235,11,19,2,0,326.57515898201854
499,7,17,6,1,402.50471744424203
84,2,17,0,1,170.26876018101143
27,9,34,3,0,243.20863457939168
320,4,37,4,1,308.46020331498835
362,8,32,6,1,407.96958653394495
450,14,34,5,0,532.2248445449238
443,7,18,1,0,370.8736025772861
351,13,15,2,0,396.3928555224237
457,7,30,6,1,452.09461452384704
95,8,22,5,1,246.6068020018186
193,1,31,1,1,190.9424492195895
66,5,22,5,0,128.99662319666416
34,2,21,6,1,60.378064725749226
380,2,39,0,0,337.4624933157308
166,1,22,1,0,125.26296873025211
45,5,35,1,0,186.77889698159336
327,2,38,5,0,251.09219144328733
112,4,26,3,0,171.33919228791586
425,3,30,6,0,326.49456951012223
251,3,26,3,0,197.71743952195465
40,2,33,4,1,165.14073660272447
326,13,24,0,0,402.03524120694874
57,6,21,3,1,201.55289428932616
295,2,26,5,1,288.5903647120265
176,14,34,6,1,410.79245933488164
198,14,19,3,1,375.10346021906
151,8,30,4,1,324.380973513758
330,8,23,2,0,330.1069739774275
474,13,21,4,1,505.8626591478465
367,14,34,1,1,488.22749102453827
47,12,36,6,1,280.98794098088416
279,5,28,1,0,243.78428075230272
425,10,25,3,1,431.4159509009484
95,7,21,3,1,204.22533692869678
448,4,24,4,1,356.4465960582739
86,1,23,4,1,150.52323664018587
361,11,18,5,0,373.3186282735325
213,2,30,0,1,230.89924199630326
491,10,24,5,0,433.3818732913858
181,10,33,1,0,357.4007104680721
366,4,38,5,1,379.1646986316235
458,1,31,4,1,331.04785704164306
380,13,23,6,0,436.4439851950758
276,8,27,5,1,315.19231629807365
91,9,15,2,1,236.21186630502484
106,4,16,0,1,162.99237218975327
441,10,27,4,0,439.3578065908235
281,3,38,6,0,242.8937685770867
233,2,23,3,1,255.65481100053918
172,5,21,5,1,231.69143811155624
229,14,30,4,0,367.1116913689478
420,3,33,3,0,321.6431723913036
80,10,21,3,0,246.73550817806336
287,7,20,1,0,298.90803525470716
281,11,32,1,0,372.63147497993475
237,6,33,6,0,292.05262942520534
302,1,25,4,0,232.3298068515186
155,12,26,6,1,355.92964878343275
486,8,24,4,0,405.48658499016574
399,2,27,2,0,277.84749440903977
381,5,26,0,1,343.3531234692801
468,9,35,0,1,459.1187142827929
460,8,24,4,1,430.1134945056168
112,2,34,1,0,153.88754831147477
128,9,32,5,0,296.1013668365299
260,5,18,6,1,260.9036926980261
374,10,38,2,1,423.26584628571516
443,14,19,0,1,512.4146989416854
161,6,19,4,0,209.9304408855556
310,13,26,1,1,418.2731142670205
451,3,17,1,0,320.1423120995277
256,13,22,1,0,361.4201619942269
359,3,36,6,0,326.98569721494954
331,10,16,5,0,328.49710186287064
196,8,32,3,1,300.3835870634446
160,11,23,6,1,323.553226996869
208,10,27,5,1,365.15569104116145
68,10,21,1,0,211.7299645000561
321,12,24,4,1,426.03011361954856
388,2,23,2,0,246.72064277217615
209,11,36,5,0,359.8344972863168
155,12,29,4,0,302.4635264267084
62,12,19,6,1,291.37545479169614
423,2,26,6,0,306.908109781189
399,13,15,1,0,388.18136007960356
372,5,26,2,1,347.1865370298374
109,6,36,0,1,236.38623213783097
314,12,20,0,1,416.9702160840236
360,2,33,6,0,258.5187903520057
264,5,33,4,0,261.37136592565713
452,7,30,2,1,444.96930346770444
211,10,33,4,0,343.9215273689802
337,10,17,2,0,332.61788531538355
125,8,37,2,1,322.42741549517353
382,12,24,6,1,397.3588165847306
329,7,32,4,1,367.791578524843
401,8,27,6,1,378.8109827543476
252,14,32,2,1,437.4275819523478
284,12,17,5,1,380.767128941986
363,9,37,1,1,400.1472149633244
56,5,17,2,1,152.25189308839649
324,13,37,5,0,415.267400568915
60,5,39,2,0,184.52768815177893
36,11,26,5,0,254.49451201811456
363,10,34,4,0,438.67620136284506
296,4,21,0,0,246.5821160366627
326,13,39,3,0,441.97628449816295
78,9,38,2,0,273.72431468804865
442,5,22,3,0,331.02127099941833
202,14,23,2,0,341.3383055033013
60,2,28,4,0,154.96850668264827
58,10,19,4,0,213.40464731343508
416,8,35,5,1,432.3467369536509
211,7,33,2,0,244.422660904052
286,8,35,4,1,352.5237479098196
166,12,30,4,0,360.7427791998455
414,3,38,2,1,367.2561291836371
352,4,26,5,0,287.42636682725373
146,5,35,5,1,275.87431128836255
65,6,18,5,0,125.5980549172044
64,1,22,5,1,112.70501366582303
20,4,21,0,0,157.4997682707293
187,11,29,2,1,345.50062418378934
127,12,20,6,0,282.3622770091488
38,10,19,0,1,260.5829143247135
351,13,28,4,1,481.4731150777928
91,5,35,0,1,194.4690723362931
475,7,27,6,1,435.0593334671295
464,13,24,6,1,540.1158108706596
128,5,32,6,1,220.13831735091287
287,13,18,5,1,397.05138293925205
464,13,22,4,1,501.5763742705672
259,1,38,0,0,234.38689788814264
436,11,25,0,0,404.44669979064804
320,7,31,2,0,264.74945119815163
109,8,32,0,1,272.8098693597236
122,13,35,4,1,379.31755622914557
495,7,39,5,0,424.2608137376763
269,11,25,2,0,337.29200332918623
472,14,30,0,1,532.6606715530257
27,13,26,2,1,322.45092339873906
172,4,27,3,0,186.70877185070407
366,8,30,2,1,404.4056460884067
193,5,37,6,0,222.4285800579638
362,10,35,5,1,408.885890491608
177,9,15,6,0,270.40086134620987
450,12,30,3,0,497.6873858906388
234,12,29,6,1,402.7800423124618
196,10,20,3,0,246.92341119672847
194,5,26,2,1,245.60111520862603
359,1,22,4,1,273.27833734199254
357,12,21,5,1,431.6914822196103
165,9,16,4,1,241.10648999323416
469,12,26,5,1,470.5560884913344
343,5,35,5,0,300.464790979622
497,6,28,6,1,423.1479175129831
180,4,30,6,1,201.31912156504762
146,6,25,4,0,225.00450083490875
439,12,34,1,1,495.640351853081
101,8,23,3,0,195.63593197621825
166,3,24,6,1,209.87173990131396
258,5,31,6,0,237.1995488429964
431,2,26,6,1,326.45828476707766
443,14,20,2,1,465.4856502325697
103,2,33,4,1,144.40430096409528
132,13,25,4,1,331.9190720368063
244,7,23,6,1,288.6746611622186
351,10,35,2,0,403.18577361331654
397,13,20,6,0,433.1268641244475
262,10,39,3,1,431.0079122191134
162,14,39,2,0,363.6967645553192
60,11,38,6,1,235.01179108890068
442,10,39,5,1,438.3132192845323
277,6,30,1,1,294.5774668263951
466,4,34,5,0,428.690777197893
304,5,30,1,1,316.2655372473845
124,1,20,2,0,139.1706315450603
221,7,19,5,1,303.6441820599553
469,8,35,3,1,429.16185075883567
326,9,18,5,0,298.13750431328145
350,8,16,4,1,369.84626725179135
480,5,20,1,0,310.59092496992196
285,3,23,1,1,283.05318273930214
417,10,31,6,1,448.1588935382947
229,11,28,3,1,377.82108471074207
70,9,21,1,0,218.06884500582015
137,6,36,1,1,267.6365699731592
220,5,33,6,0,253.08973083211376
396,13,15,3,1,458.63203507924766
58,3,34,5,1,172.92170027080928
47,6,39,2,0,163.97053117817188
278,3,29,5,1,264.1228286566157
103,10,32,4,1,338.8954149750133
473,12,17,4,0,456.78231698754786
174,6,32,1,0,263.84899126003523
136,4,16,4,0,140.33713747466297
21,2,24,2,1,98.48894730530543
112,8,25,1,0,201.93095150751103
185,4,38,6,0,201.86462019224214
406,9,17,4,1,369.55203006488193
419,7,21,6,0,361.16429120496696
369,12,22,0,0,401.38362329323576
315,2,33,0,1,301.0098976652344
277,4,32,0,0,256.2920703008987
100,5,27,6,1,160.93520418037377
444,3,27,0,0,329.87233601282776
287,9,38,5,0,313.89172848367764
438,13,33,0,1,514.2878869476338
254,5,37,1,0,260.5728492876822
340,2,26,3,1,286.6502006731492
330,11,31,5,0,363.12762885465804
320,3,36,3,0,292.5665104829102
482,14,26,1,1,533.7521889260747
493,9,27,1,1,458.61593841953226
376,7,39,2,0,337.10498950294283
232,2,26,5,0,234.21069682703117
81,9,33,3,0,223.36414568958133
68,14,28,0,1,335.2588155752219
146,4,21,1,1,186.0224211084765
242,13,27,0,0,445.5497995225624
428,9,20,3,0,391.9884274138535
298,13,38,6,0,407.7062441492515
427,2,33,5,1,351.6151759510009
313,12,33,4,0,417.5012359421345
303,10,18,6,1,375.39197870716526
296,12,33,6,1,417.5296511311522
457,4,23,4,0,343.31014345207245
126,5,30,1,1,224.89316891767982
165,2,18,2,1,177.99413613781988
439,10,20,0,0,393.79176013354686
118,1,22,1,0,88.73127687963711
448,7,38,2,0,416.2649400164767
394,10,30,0,0,419.1260036669419
92,1,19,3,0,124.93277539838633
456,11,35,6,0,463.9702932443912
141,11,36,6,0,303.185325844589
49,8,24,4,1,194.30374194644514
207,3,37,2,0,221.7095230767035
383,14,27,0,0,462.7039627266643
373,10,28,1,0,356.1052272017565
307,6,21,0,0,306.8804457839412
470,7,34,1,0,393.7592502758454
214,10,20,6,0,293.0779943576573
175,1,21,4,1,186.45541300672951
191,14,19,4,0,343.353736394639
354,6,35,0,1,395.0672231474618
60,7,32,0,0,211.57612301569415
82,6,37,1,1,232.033357873976
42,4,26,1,1,100.59500906203084
379,1,20,2,1,294.4237334219061
94,11,15,6,0,218.40885956633218
67,9,18,2,0,221.53729851443538
179,4,33,2,0,225.30378548279631
332,7,26,0,0,319.0242803754293
137,7,29,5,0,250.56582508605038
119,2,17,5,0,133.92079515134225
399,1,37,5,1,325.0672479066706
436,8,34,5,1,401.67345780645576
427,8,22,2,1,408.2969647903065
186,7,25,0,0,223.1434788334035
309,14,30,5,0,402.58124440659196
459,8,23,4,1,418.2771513077634
175,3,17,3,0,195.76834895953448
440,11,19,4,0,430.30781568724285
26,2,34,0,0,119.62536883210112
215,7,28,0,1,313.9085354381264
440,8,29,3,1,410.5063939732145
75,1,20,1,0,60.9718038438064
340,12,18,1,1,380.9203435851564
212,10,22,1,1,334.6214214896384
66,9,33,2,0,253.73382439989
167,13,19,1,0,334.75499559827693
294,11,27,6,1,379.37904303377803
176,4,30,2,1,265.10991065750017
221,14,15,2,0,391.3608448694064
463,12,27,1,0,477.6526351869628
421,14,36,1,0,522.2455925454581
495,4,25,3,1,404.96311209016756
438,3,35,5,1,359.4056881310977
446,6,22,3,0,343.70836368139067
498,1,39,2,0,309.7384369264838
494,6,22,3,0,372.10474837332504
145,2,38,2,0,173.76337082068855
414,9,28,0,1,423.70545212418983
324,2,27,2,0,243.74837070932105
388,7,17,2,0,287.1260549954489
313,12,18,3,1,418.08059075959426
83,1,34,5,0,142.40173672128668
344,12,29,0,1,447.42062431972033
411,7,29,4,1,375.1130907246839
437,5,35,4,1,400.8397151310205
195,8,27,5,0,271.95220047629107
135,4,23,4,1,212.98965392501054
459,12,39,0,0,518.5224517893283
223,10,24,1,1,335.930620111711
340,7,26,0,1,360.63050993493295
50,6,28,3,1,183.71276995148497
407,5,15,6,0,326.93352638955133
132,4,28,2,0,196.0547334321885
384,7,28,2,1,387.33121094276584
453,12,22,3,0,429.4373823418872
344,5,30,3,1,323.33393342305374
433,5,28,6,1,340.8748272437653
395,1,15,6,1,258.59794675846945
363,2,30,2,1,315.68734789166825
462,5,32,6,0,377.9152360851614
86,13,21,6,1,313.19375922420073
94,3,29,6,0,179.68598181836637
64,14,38,5,1,354.09059498660247
279,13,31,1,1,414.95690324887676
173,2,33,6,1,198.50129581467016
174,14,37,1,1,396.36570066177177
449,14,27,1,1,509.49609993398934
382,4,23,3,0,316.0596299004558
467,4,38,6,0,377.9289436546038
494,4,38,2,1,406.60653785081064
253,4,29,5,0,238.86792393132356
70,3,39,2,0,172.06483457644825
325,13,17,6,1,441.7188421610596
281,12,38,2,1,389.6319669637941
334,7,15,6,1,328.57574992435775
144,9,30,5,1,298.82982852802013
418,12,22,0,0,443.96276761165126
264,5,37,5,0,283.25984868635953
49,4,27,0,0,146.6439983161296
445,11,22,4,0,426.7608172011171
141,2,31,0,1,176.3827808949315
144,2,36,1,1,219.68390199971134
56,5,37,1,1,223.31811977968968
189,7,28,5,1,298.53667464338105
143,10,35,1,0,308.0958162821384
376,10,35,1,0,388.56544879489735
54,9,21,4,1,223.85129774326606
106,13,29,1,0,328.3973325987149
153,7,30,3,0,248.6246624573528
215,5,33,3,1,279.62334512934234
293,10,20,3,0,331.4621449833514
220,10,37,0,1,389.3579759034177
388,10,15,5,0,338.59132194927554
304,6,26,5,0,299.8814592563789
96,11,32,2,1,305.6677728798899
78,12,30,4,1,283.94967615584653
450,3,26,3,1,384.33282357977794
145,5,34,3,0,161.68787223964046
420,8,27,1,1,416.4250950019739
128,1,22,3,0,133.5692378364742
243,12,36,1,1,383.9987854915918
297,1,15,1,0,199.04520588732325
87,7,35,2,1,244.01035691073145
88,14,21,0,1,345.7609862922668
184,5,29,1,0,295.2735262613092
324,14,36,1,0,450.7718749957843
416,5,27,5,1,379.08095318757114
181,1,27,2,0,139.9968810759389
384,9,23,1,1,407.29598029958606
361,1,38,4,0,264.03976697033715
328,5,29,0,0,312.5762153705578
398,10,18,4,1,386.47921341365884
362,9,27,3,1,378.5297790620675
454,14,26,0,0,512.6003862539194
406,4,19,3,0,305.19976388160995
61,13,21,5,0,293.9764922544182
373,8,22,6,0,357.7748928832054
435,6,19,6,1,385.6955826138757
128,11,23,6,1,298.8099323448041
70,3,28,1,0,132.12745280752705
269,4,26,2,1,295.788349162407
360,2,18,4,0,243.1352891617288
449,1,34,3,0,331.17070889537206
402,13,22,1,0,437.802927243898
40,14,31,6,1,298.4072113131063
319,8,22,4,0,298.08487090156603
158,1,35,4,1,190.56527982209863
378,14,15,5,1,477.3147963831509
343,13,34,5,0,421.1981610383643
404,11,16,6,1,443.63572972784436
111,1,18,3,0,108.51470492635036
466,4,38,6,0,381.12419552035203
299,10,35,6,1,393.706256544929
144,12,15,1,0,285.6601990074797
416,10,21,2,1,448.77486350113145
130,6,15,6,1,214.6565712282358
373,9,23,3,1,387.00290440131346
158,1,17,4,0,91.64509225002956
454,7,26,4,1,424.8306499291089
292,10,33,0,0,346.5669081225611
118,11,29,6,0,271.58901765893165
271,5,36,1,1,291.0828540889674
357,12,30,0,1,443.89830476777286
123,8,24,5,0,271.4508783009413
233,14,36,2,1,435.54078220015236
268,7,20,3,1,296.1172368429297
171,4,31,6,1,228.3739321500753
269,4,35,4,0,235.7254050010726
294,6,36,1,1,316.3877615209884
184,6,38,4,0,232.20966561398183
360,9,31,6,0,382.40664166322665
27,12,35,5,1,302.4342379854183
303,5,33,0,1,324.05196939682156
24,8,32,6,0,203.3968138150609
164,5,25,0,0,191.67593819309263
120,2,38,3,1,173.03446331210847
183,6,21,1,0,200.4076635129127
393,9,24,5,1,385.52147857072606
166,13,21,1,0,327.1734941210229
83,3,19,3,1,194.77396699069706
110,1,26,5,0,101.05451919817921
136,1,30,5,1,166.16108376337496
373,13,39,0,1,493.5578675853225
286,3,35,0,0,252.41983956983938
329,10,32,0,1,415.15900400980246
192,5,17,4,0,193.49218241325707
66,3,34,2,0,132.39330977641868
159,9,29,6,0,268.8531927343276
265,8,19,0,0,297.03122860676257
168,3,27,2,1,238.64984074549204
265,9,33,2,0,341.0327075235963
414,13,26,1,0,448.95686298328843
495,6,37,3,0,428.1158784620662
24,13,35,4,1,327.0020179441116
484,7,19,2,0,378.9330616236029
203,4,20,6,1,228.58094004341933
39,4,21,4,1,142.95793967395747
444,12,24,1,0,466.41806610871714
65,13,30,0,1,318.983811413591
31,2,22,5,0,61.38962137764472
89,5,23,2,1,203.62317660261127
36,8,18,3,1,233.79270566776688
390,7,35,5,0,401.3720421287585
166,7,35,1,1,278.41785807606175
173,6,22,4,0,206.56780631615513
323,3,39,6,1,352.4573615159825
127,5,21,0,0,211.83407442888088
255,13,29,4,0,389.8460540258976
327,1,35,3,0,214.2561527975521
371,7,17,2,0,312.3735882952449
89,9,31,3,1,249.62882628689025
202,1,25,4,0,202.24712585018986
269,13,23,4,0,344.98840149632235
247,2,19,5,0,227.57297192575052
121,3,39,3,0,181.3895034534782
94,3,24,3,1,146.0460129824964
436,8,29,3,0,415.7359687007408
465,7,28,0,1,436.08988311999184
235,6,18,6,0,218.1755467132408
426,10,35,4,0,432.49513882673034
418,10,34,1,0,454.51136782394667
430,11,16,0,0,403.8019295441099
222,4,26,0,0,256.5945695274421
211,9,15,0,0,255.60434299765697
268,1,38,5,1,222.5594724342493
261,11,34,6,1,394.40431434195017
484,2,19,6,0,280.7871460064436
198,14,20,1,0,351.4977457980202
456,4,38,3,0,364.10286282948937
481,3,25,5,1,350.32146918361525
